# k[h/Mpc]  delta_P  P_classical  P_quantum
4.02625  0.28308  2026.95  2027.23
4.03554  0.280292  2015.3  2015.58
4.04484  0.27753  2003.72  2003.99
4.05417  0.274795  1992.2  1992.47
4.06352  0.272086  1980.74  1981.01
4.07289  0.269403  1969.35  1969.62
4.08228  0.266746  1958.03  1958.29
4.09169  0.264115  1946.76  1947.03
4.10113  0.261509  1935.56  1935.82
4.11058  0.258928  1924.43  1924.69
4.12006  0.256371  1913.35  1913.61
4.12956  0.25384  1902.34  1902.59
4.13908  0.251332  1891.39  1891.64
4.14863  0.248849  1880.5  1880.75
4.15819  0.24639  1869.68  1869.92
4.16778  0.243954  1858.91  1859.15
4.17739  0.241542  1848.2  1848.45
4.18702  0.239153  1837.56  1837.8
4.19668  0.236787  1826.97  1827.21
4.20636  0.234444  1816.45  1816.68
4.21605  0.232124  1805.98  1806.21
4.22578  0.229826  1795.58  1795.81
4.23552  0.22755  1785.23  1785.45
4.24529  0.225296  1774.94  1775.16
4.25508  0.223064  1764.7  1764.93
4.26489  0.220854  1754.53  1754.75
4.27472  0.218665  1744.41  1744.63
4.28458  0.216497  1734.35  1734.57
4.29446  0.21435  1724.35  1724.56
4.30436  0.212224  1714.4  1714.61
4.31428  0.210118  1704.51  1704.72
4.32423  0.208033  1694.67  1694.88
4.3342  0.205968  1684.89  1685.1
4.3442  0.203923  1675.17  1675.37
4.35421  0.201898  1665.5  1665.7
4.36425  0.199893  1655.89  1656.08
4.37432  0.197906  1646.32  1646.52
4.3844  0.19594  1636.82  1637.01
4.39451  0.193992  1627.36  1627.56
4.40465  0.192063  1617.96  1618.16
4.4148  0.190153  1608.62  1608.81
4.42498  0.188262  1599.32  1599.51
4.43518  0.186389  1590.08  1590.27
4.44541  0.184534  1580.89  1581.08
4.45566  0.182697  1571.76  1571.94
4.46594  0.180878  1562.67  1562.85
4.47623  0.179076  1553.64  1553.82
4.48655  0.177293  1544.65  1544.83
4.4969  0.175526  1535.72  1535.9
4.50727  0.173777  1526.84  1527.01
4.51766  0.172045  1518.01  1518.18
4.52808  0.17033  1509.23  1509.4
4.53852  0.168631  1500.5  1500.66
4.54898  0.166949  1491.81  1491.98
4.55947  0.165283  1483.18  1483.35
4.56999  0.163634  1474.6  1474.76
4.58052  0.162001  1466.06  1466.22
4.59109  0.160384  1457.57  1457.73
4.60167  0.158782  1449.13  1449.29
4.61228  0.157196  1440.74  1440.9
4.62292  0.155626  1432.4  1432.55
4.63358  0.154071  1424.1  1424.26
4.64426  0.152531  1415.85  1416.01
4.65497  0.151006  1407.65  1407.8
4.6657  0.149496  1399.49  1399.64
4.67646  0.148001  1391.38  1391.53
4.68725  0.146521  1383.32  1383.47
4.69805  0.145055  1375.3  1375.45
4.70889  0.143603  1367.33  1367.47
4.71974  0.142166  1359.4  1359.54
4.73063  0.140742  1351.52  1351.66
4.74154  0.139333  1343.68  1343.82
4.75247  0.137937  1335.89  1336.03
4.76343  0.136556  1328.14  1328.28
4.77441  0.135187  1320.43  1320.57
4.78542  0.133832  1312.77  1312.91
4.79645  0.132491  1305.16  1305.29
4.80751  0.131162  1297.58  1297.71
4.8186  0.129847  1290.05  1290.18
4.82971  0.128545  1282.56  1282.69
4.84085  0.127255  1275.12  1275.24
4.85201  0.125978  1267.71  1267.84
4.8632  0.124713  1260.35  1260.47
4.87441  0.123462  1253.03  1253.15
4.88565  0.122222  1245.75  1245.87
4.89691  0.120994  1238.52  1238.64
4.90821  0.119779  1231.32  1231.44
4.91952  0.118575  1224.17  1224.28
4.93087  0.117384  1217.05  1217.17
4.94224  0.116204  1209.98  1210.09
4.95363  0.115036  1202.95  1203.06
4.96505  0.113879  1195.95  1196.07
4.9765  0.112734  1189  1189.11
4.98798  0.1116  1182.09  1182.2
4.99948  0.110477  1175.21  1175.32
5.01101  0.109365  1168.38  1168.49
5.02256  0.108264  1161.58  1161.69
5.03414  0.107174  1154.82  1154.93
5.04575  0.106095  1148.1  1148.21
5.05738  0.105027  1141.42  1141.53
5.06905  0.103969  1134.78  1134.89
5.08073  0.102921  1128.18  1128.28
5.09245  0.101884  1121.61  1121.71
5.10419  0.100857  1115.08  1115.18
5.11596  0.0998404  1108.59  1108.69
5.12776  0.0988337  1102.13  1102.23
5.13958  0.0978369  1095.71  1095.81
5.15143  0.0968501  1089.33  1089.43
5.16331  0.095873  1082.99  1083.08
5.17522  0.0949055  1076.68  1076.77
5.18715  0.0939477  1070.41  1070.5
5.19911  0.0929993  1064.17  1064.26
5.2111  0.0920603  1057.97  1058.06
5.22311  0.0911306  1051.8  1051.89
5.23516  0.0902102  1045.67  1045.76
5.24723  0.0892989  1039.57  1039.66
5.25933  0.0883966  1033.51  1033.6
5.27145  0.0875032  1027.49  1027.57
5.28361  0.0866187  1021.49  1021.58
5.29579  0.085743  1015.54  1015.62
5.308  0.084876  1009.61  1009.7
5.32024  0.0840176  1003.72  1003.81
5.33251  0.0831678  997.867  997.951
5.34481  0.0823263  992.045  992.127
5.35713  0.0814933  986.255  986.337
5.36948  0.0806685  980.499  980.58
5.38186  0.0798519  974.776  974.856
5.39427  0.0790434  969.086  969.165
5.40671  0.078243  963.428  963.506
5.41918  0.0774505  957.802  957.88
5.43167  0.0766659  952.209  952.285
5.4442  0.0758892  946.648  946.723
5.45675  0.0751201  941.118  941.193
5.46933  0.0743587  935.62  935.695
5.48195  0.0736049  930.154  930.228
5.49459  0.0728586  924.719  924.792
5.50726  0.0721198  919.315  919.387
5.51995  0.0713883  913.943  914.014
5.53268  0.0706641  908.601  908.671
5.54544  0.0699471  903.289  903.359
5.55823  0.0692373  898.008  898.077
5.57104  0.0685346  892.757  892.826
5.58389  0.0678388  887.537  887.605
5.59676  0.06715  882.346  882.413
5.60967  0.0664681  877.186  877.252
5.6226  0.065793  872.054  872.12
5.63557  0.0651247  866.953  867.018
5.64856  0.064463  861.88  861.945
5.66159  0.0638079  856.837  856.9
5.67464  0.0631594  851.822  851.885
5.68773  0.0625173  846.837  846.899
5.70084  0.0618817  841.88  841.942
5.71399  0.0612524  836.951  837.012
5.72716  0.0606295  832.051  832.111
5.74037  0.0600127  827.179  827.239
5.7536  0.0594021  822.335  822.394
5.76687  0.0587977  817.518  817.577
5.78017  0.0581993  812.73  812.788
5.7935  0.0576069  807.969  808.026
5.80686  0.0570204  803.235  803.292
5.82024  0.0564398  798.529  798.585
5.83366  0.055865  793.849  793.905
5.84712  0.055296  789.197  789.252
5.8606  0.0547326  784.571  784.626
5.87411  0.0541749  779.972  780.026
5.88766  0.0536229  775.399  775.453
5.90123  0.0530763  770.853  770.906
5.91484  0.0525353  766.333  766.385
5.92848  0.0519996  761.839  761.891
5.94215  0.0514694  757.37  757.422
5.95585  0.0509444  752.928  752.979
5.96958  0.0504248  748.511  748.561
5.98335  0.0499103  744.119  744.169
5.99714  0.0494011  739.753  739.802
6.01097  0.0488969  735.412  735.461
6.02483  0.0483978  731.096  731.144
6.03872  0.0479037  726.805  726.852
6.05265  0.0474146  722.538  722.585
6.06661  0.0469304  718.296  718.343
6.08059  0.0464511  714.079  714.125
6.09461  0.0459766  709.885  709.931
6.10867  0.0455069  705.716  705.762
6.12275  0.0450419  701.572  701.617
6.13687  0.0445816  697.45  697.495
6.15102  0.0441259  693.353  693.397
6.1652  0.0436748  689.28  689.323
6.17942  0.0432282  685.229  685.273
6.19367  0.0427862  681.203  681.245
6.20795  0.0423486  677.199  677.241
6.22226  0.0419154  673.219  673.261
6.23661  0.0414866  669.261  669.303
6.25099  0.0410621  665.327  665.368
6.26541  0.0406419  661.415  661.455
6.27985  0.0402259  657.525  657.566
6.29433  0.0398141  653.659  653.698
6.30885  0.0394065  649.814  649.854
6.32339  0.039003  645.992  646.031
6.33797  0.0386035  642.192  642.23
6.35259  0.0382081  638.413  638.452
6.36724  0.0378167  634.657  634.695
6.38192  0.0374292  630.922  630.96
6.39663  0.0370457  627.209  627.246
6.41138  0.036666  623.518  623.554
6.42617  0.0362902  619.847  619.884
6.44098  0.0359181  616.198  616.234
6.45584  0.0355499  612.57  612.606
6.47072  0.0351853  608.963  608.998
6.48564  0.0348244  605.377  605.412
6.5006  0.0344672  601.812  601.846
6.51559  0.0341136  598.267  598.301
6.53061  0.0337636  594.743  594.776
6.54567  0.0334171  591.239  591.272
6.56076  0.0330741  587.755  587.788
6.57589  0.0327346  584.292  584.325
6.59105  0.0323986  580.849  580.881
6.60625  0.0320659  577.425  577.457
6.62148  0.0317366  574.022  574.053
6.63675  0.0314107  570.638  570.669
6.65205  0.031088  567.273  567.305
6.66739  0.0307686  563.929  563.959
6.68277  0.0304525  560.603  560.634
6.69817  0.0301395  557.297  557.327
6.71362  0.0298298  554.01  554.04
6.7291  0.0295231  550.742  550.772
6.74462  0.0292196  547.493  547.523
6.76017  0.0289192  544.263  544.292
6.77576  0.0286218  541.052  541.081
6.79138  0.0283274  537.859  537.887
6.80704  0.028036  534.685  534.713
6.82273  0.0277476  531.529  531.557
6.83847  0.0274621  528.392  528.419
6.85423  0.0271795  525.272  525.299
6.87004  0.0268998  522.171  522.198
6.88588  0.0266229  519.088  519.114
6.90176  0.0263488  516.022  516.049
6.91767  0.0260776  512.975  513.001
6.93362  0.025809  509.945  509.971
6.94961  0.0255432  506.933  506.958
6.96564  0.0252802  503.938  503.963
6.9817  0.0250197  500.961  500.986
6.9978  0.024762  498.001  498.025
7.01393  0.0245068  495.058  495.082
7.0301  0.0242543  492.132  492.156
7.04631  0.0240043  489.223  489.247
7.06256  0.0237569  486.331  486.355
7.07885  0.0235119  483.456  483.48
7.09517  0.0232695  480.598  480.621
7.11153  0.0230296  477.756  477.779
7.12793  0.0227921  474.931  474.954
7.14436  0.022557  472.122  472.145
7.16084  0.0223243  469.33  469.352
7.17735  0.022094  466.554  466.576
7.1939  0.021866  463.794  463.816
7.21049  0.0216403  461.05  461.071
7.22711  0.021417  458.322  458.343
7.24378  0.0211959  455.61  455.631
7.26048  0.0209771  452.913  452.934
7.27722  0.0207605  450.232  450.253
7.294  0.0205461  447.567  447.588
7.31082  0.0203339  444.918  444.938
7.32768  0.0201239  442.284  442.304
7.34457  0.019916  439.665  439.685
7.36151  0.0197103  437.061  437.081
7.37848  0.0195066  434.473  434.493
7.39549  0.019305  431.9  431.919
7.41255  0.0191055  429.341  429.361
7.42964  0.018908  426.798  426.817
7.44677  0.0187126  424.269  424.288
7.46394  0.0185191  421.756  421.774
7.48115  0.0183276  419.256  419.275
7.4984  0.0181381  416.772  416.79
7.51569  0.0179505  414.302  414.32
7.53302  0.0177648  411.846  411.864
7.55039  0.017581  409.405  409.422
7.5678  0.0173991  406.977  406.995
7.58525  0.0172191  404.564  404.582
7.60274  0.0170409  402.166  402.183
7.62027  0.0168645  399.781  399.797
7.63784  0.01669  397.41  397.426
7.65545  0.0165172  395.052  395.069
7.67311  0.0163462  392.709  392.725
7.6908  0.0161769  390.379  390.395
7.70853  0.0160094  388.063  388.079
7.72631  0.0158436  385.76  385.776
7.74412  0.0156795  383.471  383.487
7.76198  0.015517  381.195  381.211
7.77988  0.0153563  378.933  378.948
7.79782  0.0151972  376.684  376.699
7.8158  0.0150397  374.447  374.463
7.83382  0.0148838  372.224  372.239
7.85188  0.0147295  370.014  370.029
7.86999  0.0145768  367.817  367.832
7.88813  0.0144257  365.633  365.647
7.90632  0.0142761  363.461  363.475
7.92455  0.0141281  361.302  361.316
7.94282  0.0139816  359.156  359.17
7.96114  0.0138365  357.022  357.036
7.9795  0.013693  354.901  354.915
7.9979  0.0135509  352.792  352.806
8.01634  0.0134103  350.696  350.709
8.03482  0.0132712  348.611  348.625
8.05335  0.0131334  346.539  346.553
8.07192  0.0129971  344.479  344.492
8.09053  0.0128622  342.432  342.444
8.10919  0.0127287  340.396  340.408
8.12788  0.0125965  338.372  338.384
8.14663  0.0124657  336.36  336.372
8.16541  0.0123363  334.359  334.372
8.18424  0.0122082  332.371  332.383
8.20311  0.0120813  330.394  330.406
8.22202  0.0119558  328.428  328.44
8.24098  0.0118316  326.474  326.486
8.25998  0.0117087  324.532  324.544
8.27903  0.011587  322.601  322.612
8.29812  0.0114666  320.681  320.693
8.31725  0.0113474  318.773  318.784
8.33643  0.0112295  316.875  316.887
8.35565  0.0111127  314.989  315
8.37492  0.0109972  313.114  313.125
8.39423  0.0108828  311.25  311.261
8.41359  0.0107697  309.397  309.407
8.43299  0.0106577  307.554  307.565
8.45243  0.0105468  305.723  305.733
8.47192  0.0104371  303.902  303.912
8.49146  0.0103285  302.092  302.102
8.51104  0.010221  300.292  300.302
8.53066  0.0101147  298.503  298.513
8.55033  0.0100094  296.725  296.735
8.57005  0.00990524  294.957  294.967
8.58981  0.00980214  293.199  293.209
8.60962  0.0097001  291.452  291.461
8.62947  0.00959912  289.715  289.724
8.64937  0.00949917  287.988  287.997
8.66931  0.00940025  286.271  286.28
8.6893  0.00930236  284.564  284.574
8.70934  0.00920547  282.868  282.877
8.72942  0.00910959  281.181  281.19
8.74955  0.00901469  279.504  279.513
8.76972  0.00892077  277.837  277.846
8.78994  0.00882782  276.18  276.189
8.81021  0.00873584  274.533  274.542
8.83052  0.0086448  272.895  272.904
8.85089  0.0085547  271.267  271.276
8.87129  0.00846553  269.649  269.657
8.89175  0.00837728  268.04  268.048
8.91225  0.00828994  266.44  266.448
8.9328  0.00820351  264.85  264.858
8.9534  0.00811797  263.269  263.277
8.97405  0.00803331  261.698  261.706
8.99474  0.00794952  260.135  260.143
9.01548  0.00786661  258.582  258.59
9.03627  0.00778455  257.038  257.046
9.0571  0.00770333  255.504  255.511
9.07799  0.00762296  253.978  253.985
9.09892  0.00754342  252.461  252.468
9.1199  0.0074647  250.953  250.96
9.14093  0.0073868  249.454  249.461
9.162  0.0073097  247.964  247.971
9.18313  0.00723339  246.482  246.49
9.2043  0.00715788  245.01  245.017
9.22553  0.00708315  243.546  243.553
9.2468  0.00700919  242.09  242.097
9.26812  0.006936  240.643  240.65
9.28949  0.00686357  239.205  239.212
9.31091  0.00679188  237.775  237.782
9.33238  0.00672094  236.354  236.36
9.3539  0.00665073  234.941  234.947
9.37547  0.00658125  233.536  233.543
9.39709  0.00651249  232.139  232.146
9.41875  0.00644444  230.751  230.758
9.44047  0.00637709  229.371  229.378
9.46224  0.00631045  227.999  228.006
9.48406  0.00624449  226.636  226.642
9.50593  0.00617922  225.28  225.286
9.52785  0.00611462  223.932  223.938
9.54982  0.00605069  222.592  222.598
9.57184  0.00598743  221.26  221.266
9.59391  0.00592482  219.936  219.942
9.61603  0.00586286  218.62  218.626
9.6382  0.00580154  217.311  217.317
9.66043  0.00574086  216.011  216.016
9.6827  0.00568081  214.717  214.723
9.70503  0.00562138  213.432  213.438
9.72741  0.00556257  212.154  212.16
9.74983  0.00550437  210.884  210.889
9.77232  0.00544677  209.621  209.626
9.79485  0.00538977  208.366  208.371
9.81743  0.00533336  207.118  207.123
9.84007  0.00527754  205.877  205.882
9.86276  0.00522229  204.644  204.649
9.8855  0.00516762  203.418  203.423
9.9083  0.00511352  202.199  202.204
9.93114  0.00505998  200.987  200.993
9.95404  0.005007  199.783  199.788
9.97699  0.00495456  198.586  198.591
10  0.00490267  197.396  197.4
